2547000,1,0.00
2963000,1,0.00
3022000,1,0.00
3142000,1,0.00
3219000,1,0.00
3354000,1,0.00
3401000,1,0.00
3572000,1,0.00
3837000,1,0.00
4193000,1,0.00
4324000,1,0.00
4332000,1,0.00
4873000,1,0.00
5438000,1,0.00
5447000,1,0.00
5502000,1,0.00
5715000,1,0.00
5721000,1,0.00
5857000,1,0.00
6156000,1,0.00
6431000,1,0.00
6575000,1,0.00
6576000,1,0.00
6706000,1,0.00
6776000,1,0.00
6951000,1,0.00
7157000,1,0.00
7187000,1,0.00
7192000,1,0.00
7236000,1,0.00
7286000,1,0.00
7467000,1,0.00
7491000,1,0.00
7579000,1,0.00
7588000,2,0.00
7693000,1,0.00
7742000,1,0.00
7852000,1,0.00
7929000,1,0.00
8020000,1,0.00
8021000,1,0.00
8106000,1,0.00
8212000,1,0.00
8329000,1,0.00
8340000,1,0.00
8397000,1,0.00
8413000,1,0.00
8437000,1,0.00
8457000,1,0.00
8477000,1,0.00
8524000,1,0.00
8680000,1,0.00
8741000,1,0.00
8810000,1,0.00
8823000,1,0.00
8830000,1,0.00
8842000,1,0.00
8904000,1,0.00
8917000,1,0.00
8964000,1,0.00
9050000,1,0.00
9055000,1,0.00
9150000,1,0.00
9153000,1,0.00
9187000,1,0.00
9201000,1,0.00
9209000,1,0.00
9242000,1,0.00
9252000,1,0.00
9647000,1,0.00
9648000,1,0.00
9771000,1,0.00
9825000,1,0.00
10037000,1,0.00
10191000,1,0.00
10620000,1,0.00
10691000,1,0.00
10794000,1,0.00
10814000,1,0.00
11126000,1,0.00
11128000,1,0.00
11259000,1,0.00
11306000,1,0.00
12894000,1,0.00
13347000,1,0.00
14374000,1,0.00
14773000,1,0.00
14966000,1,0.00
15041000,1,0.00
15189000,1,0.00
15979000,1,0.00
16938000,1,0.00
17608000,1,0.00
18079000,1,0.00
19291000,1,0.00
24453000,1,0.00
25024000,1,0.00
26145000,1,0.00
27407000,1,0.00
30313000,1,0.00
30913000,1,0.00
33764000,1,0.00
34848000,1,0.00
36644000,1,0.00
37376000,1,0.00
39033000,1,0.00
39846000,1,0.00
40034000,1,0.00
40277000,1,0.00
40446000,1,0.00
40679000,1,0.00
40904000,1,0.00
41248000,1,0.00
41338000,1,0.00
41554000,1,0.00
41570000,1,0.00
41698000,1,0.00
41806000,1,0.00
41807000,1,0.00
41916000,1,0.00
41937000,1,0.00
41938000,1,0.00
41970000,1,0.00
42043000,1,0.00
42046000,1,0.00
42094000,1,0.00
42261000,1,0.00
42367000,1,0.00
42463000,1,0.00
42496000,1,0.00
42519000,1,0.00
42532000,1,0.00
42597000,1,0.00
42647000,1,0.00
42817000,1,0.00
42881000,1,0.00
42889000,1,0.00
42916000,1,0.00
43031000,1,0.00
43146000,1,0.00
43342000,1,0.00
43374000,1,0.00
43568000,1,0.00
43711000,1,0.00
43753000,1,0.00
43771000,1,0.00
44005000,1,0.00
44279000,1,0.00
44317000,1,0.00
44440000,1,0.00
45197000,1,0.00
45274000,1,0.00
45396000,1,0.00
46751000,1,0.00
48404000,1,0.00
49107000,1,0.00
49904000,1,0.00
52345000,1,0.00
54773000,1,0.00
55902000,1,0.00
58370000,1,0.00
60167000,1,0.00
60916000,1,0.00
60940000,1,0.00
64824000,1,0.00
65639000,1,0.00
67692000,1,0.00
69285000,1,0.00
70128000,1,0.00
73183000,1,0.00
75518000,1,0.00
79923000,1,0.00
82191000,1,0.00
89990000,1,0.00
90294000,1,0.00
91635000,1,0.00
112763000,1,0.00
118898000,1,0.00
123251000,1,0.00
127227000,1,0.00
130060000,1,0.00
130237000,1,0.00
147222000,1,0.00
148985000,1,0.00
159268000,1,0.00
167185000,1,0.00
167977000,1,0.00
256897000,1,0.00
321241000,1,0.00
346308000,1,0.00
362175000,1,0.00
417739000,1,0.00
510663000,1,0.00
